STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
725340,14819,1981,2,3,2,24,-6.4,24,9999.9,0,9999.9,0,12.6,24,10.3,24,15,999.9,9.1*,-3.8*,0.00H,999.9,1000
725340,14819,1981,2,4,7.9,24,-1.1,24,9999.9,0,9999.9,0,12,24,9,24,14,999.9,13.1*,3.2*,0.00D,999.9,0
725340,14819,1981,2,5,10,22,1,22,9999.9,0,9999.9,0,10.6,22,9.9,22,16.9,999.9,22.1*,2.1*,0.00D,999.9,1000
725340,14819,1981,2,6,25.8,23,19.8,22,9999.9,0,9999.9,0,6.4,22,10.7,23,15.9,999.9,30.2*,22.1*,0.00H,999.9,101000
725340,14819,1981,2,7,29.9,24,22.9,24,9999.9,0,9999.9,0,8.4,24,11.7,24,21,999.9,36.0*,23.2*,0.00D,999.9,0
725340,14819,1981,2,8,16.4,24,8.3,24,9999.9,0,9999.9,0,11.8,24,13,24,21,999.9,30.2*,6.3*,0.00D,999.9,1000
725340,14819,1981,2,9,18.5,24,11.2,24,9999.9,0,9999.9,0,10.8,24,9,24,15.9,999.9,25.2*,14.2*,0.00H,999.9,1000
725340,14819,1981,2,10,26.6,22,23.2,22,9999.9,0,9999.9,0,5,22,5.4,22,14,999.9,34.0*,20.1*,0.00H,999.9,101000
725340,14819,1981,2,11,7.8,24,1.3,24,9999.9,0,9999.9,0,5.6,24,13.5,24,16.9,999.9,31.1*,-2.7*,0.00H,999.9,101000
725340,14819,1981,2,12,0.3,24,-11.1,24,9999.9,0,9999.9,0,13.1,23,10.8,24,22,999.9,14.2*,-6.9*,0.00D,999.9,0
725340,14819,1981,2,13,14.9,24,8,24,9999.9,0,9999.9,0,13.5,24,8.2,24,14,999.9,27.1*,7.2*,0.00D,999.9,0
725340,14819,1981,2,14,27.1,24,15.4,24,9999.9,0,9999.9,0,14.1,24,8.1,24,11.8,999.9,39.0*,19.2*,0.00D,999.9,0
725340,14819,1981,2,15,34.2,24,25.9,24,9999.9,0,9999.9,0,10.3,24,9,24,15.9,999.9,42.1*,29.1*,0.00D,999.9,0
725340,14819,1981,2,16,43.4,23,38.2,23,9999.9,0,9999.9,0,7,23,10.7,23,15.9,999.9,51.1*,39.0*,0.00D,999.9,1e+05
725340,14819,1981,2,17,42.2,24,40.6,24,9999.9,0,9999.9,0,2.8,24,9.5,24,12.8,999.9,54.0*,37.0*,0.00D,999.9,1e+05
725340,14819,1981,2,18,49.2,24,46.7,24,9999.9,0,9999.9,0,3.5,24,12.8,24,17.9,24.9,59.0*,45.0*,0.00D,999.9,1e+05
725340,14819,1981,2,19,46.6,22,41.3,22,9999.9,0,9999.9,0,3.7,22,3.1,21,5.8,999.9,61.0*,35.1*,0.00D,999.9,1e+05
